girder,member_index,member_name,member_key,girder_parameter,scibmad_property,coefficient
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,x_offset,0.0
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,y_offset,-2.075635835071561
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,z_offset,0.0
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,x_rot,-0.9993885117805245
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,y_rot,0.0
GIRDER_4CD,34,QX4C,Quadrupole,y_pitch,tilt,-0.03496573352738938
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,x_offset,0.0
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,y_offset,-1.7508345687429432
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,z_offset,0.0
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,x_rot,-0.9993885117805245
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,y_rot,0.0
GIRDER_4CD,36,VX4C#1,Kicker,y_pitch,tilt,-0.03496573352738938
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,x_offset,0.0
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,y_offset,-1.71285780529529
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,z_offset,0.0
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,x_rot,-0.9993885117805245
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,y_rot,0.0
GIRDER_4CD,37,DET_X4C,Marker,y_pitch,tilt,-0.03496573352738938
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,x_offset,0.0
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,y_offset,-1.6169165081643753
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,z_offset,0.0
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,x_rot,-0.9993885117805245
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,y_rot,0.0
GIRDER_4CD,38,VX4C#2,Kicker,y_pitch,tilt,-0.03496573352738938
GIRDER_4CD,40,HX4C,Kicker,y_pitch,x_offset,0.0
GIRDER_4CD,40,HX4C,Kicker,y_pitch,y_offset,-1.337587419121766
GIRDER_4CD,40,HX4C,Kicker,y_pitch,z_offset,0.0
GIRDER_4CD,40,HX4C,Kicker,y_pitch,x_rot,-0.9993885117805245
GIRDER_4CD,40,HX4C,Kicker,y_pitch,y_rot,0.0
GIRDER_4CD,40,HX4C,Kicker,y_pitch,tilt,-0.03496573352738938
GIRDER_4CD,42,DQX4D,SBend,y_pitch,x_offset,0.0
GIRDER_4CD,42,DQX4D,SBend,y_pitch,y_offset,0.14644549892893538
GIRDER_4CD,42,DQX4D,SBend,y_pitch,z_offset,0.0
GIRDER_4CD,42,DQX4D,SBend,y_pitch,x_rot,-0.999997055582335
GIRDER_4CD,42,DQX4D,SBend,y_pitch,y_rot,0.0
GIRDER_4CD,42,DQX4D,SBend,y_pitch,tilt,0.002426690474788693
GIRDER_4CD,44,HX4D,Kicker,y_pitch,x_offset,0.0
GIRDER_4CD,44,HX4D,Kicker,y_pitch,y_offset,1.4940302636296692
GIRDER_4CD,44,HX4D,Kicker,y_pitch,z_offset,0.0
GIRDER_4CD,44,HX4D,Kicker,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,44,HX4D,Kicker,y_pitch,y_rot,0.0
GIRDER_4CD,44,HX4D,Kicker,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,x_offset,0.0
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,y_offset,1.851746383879364
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,z_offset,0.0
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,y_rot,0.0
GIRDER_4CD,46,QX4D,Quadrupole,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,x_offset,0.0
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,y_offset,2.075568760795374
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,z_offset,0.0
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,y_rot,0.0
GIRDER_4CD,48,DET_X4D,Marker,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,x_offset,0.0
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,y_offset,2.155505323979664
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,z_offset,0.0
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,y_rot,0.0
GIRDER_4CD,50,DET_IX4D,Marker,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,52,VX4D,Kicker,y_pitch,x_offset,0.0
GIRDER_4CD,52,VX4D,Kicker,y_pitch,y_offset,2.21845536748729
GIRDER_4CD,52,VX4D,Kicker,y_pitch,z_offset,0.0
GIRDER_4CD,52,VX4D,Kicker,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,52,VX4D,Kicker,y_pitch,y_rot,0.0
GIRDER_4CD,52,VX4D,Kicker,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,x_offset,0.0
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,y_offset,2.256525155703808
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,z_offset,0.0
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,x_rot,-0.9992070398037838
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,y_rot,0.0
GIRDER_4CD,53,GIRDER_4CD_END,Marker,y_pitch,tilt,0.03981572059576163
GIRDER_4CD,33,GIRDER_4CD_START,Marker,tilt,x_offset,0.0
GIRDER_4CD,33,GIRDER_4CD_START,Marker,tilt,y_offset,-8.999725064576941e-16
GIRDER_4CD,33,GIRDER_4CD_START,Marker,tilt,z_offset,0.0
